brand,image,name,new_price,old_price,rating
mShop,"https://bd.daraz.io/4Zsqaeqvg3U-xXIcBSWLkB55tkc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/54/735/1.jpg?0283",YunTeng 228 Mini Tripod with Phone Holder Clip for Smartphone - Black,130.00,198.00,248
Hi-Tech,"https://bd.daraz.io/Z8ZCF-5bsHl0RFDS1ub_MSGdaIg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/99/9574/1.jpg?6990",Slick Selfie Stick  Blue,85.00,129.00,1
mShop,"https://bd.daraz.io/aze268vYtChWhuAu2bZmzSfBonc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/03/7974/1.jpg?3833",GKK 360 FULL Protection ULTRA SLIM FIT Case Cover for Huawei Nova 2i - Black And Red,580.00,850.00,4
Hi-Tech,"https://bd.daraz.io/YvO7H-vYAigFItMiIyMn8hxdqT0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/68/576/1.jpg?2416",Monopod Selfie Stick - Black,250.00,380.00,1
Hi-Tech,"https://bd.daraz.io/W_N73QGWOJaMdsM7EDBtwhKcxAc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/84/1525/1.jpg?9648",Selfie Monopod Stick  Black,99.00,150.00,1
HiTz,"https://bd.daraz.io/ikkHCa7V9IdTHxbSVAsnvwlefY0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/14/835/1.jpg?2182",Monopod Selfie Stick - Black,85.00,129.00,47
Samsung,"https://bd.daraz.io/KHaF18mq4TQT7KGxHrawNRTLmBQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/62/4932/1.jpg?4342",Galaxy J2 Pro Smartphone 5 - 2GB RAM  16GB ROM  Black,"12,490.00","13,990.00",4
TP-Link,"https://bd.daraz.io/QGGTj0kbWBQdrX9jcmD65ildDWo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/56/928/1.jpg?9123",TL-PB15600 High Capacity Power Bank 15600mAh - White,"2,223.00","2,490.00",0
Microsoft,"https://bd.daraz.io/Km8nNxsy3tbwRMgZwuGjdfHMlXM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/85/3463/1.jpg?6637",Back Shell Case Cover for Nokia Microsoft Lumia 430 - Black,199.00,299.00,1
Astrum,"https://bd.daraz.io/q1MYNJXfXdKieLA88p_wcN7cFPE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/11/349/1.jpg?6184",EB350 Sports Wired Stereo Earbud with Mic  Yellow,899.00,999.00,0
Astrum,"https://bd.daraz.io/i2O07um37KyHDtiSEffzhDguD0c=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/92/678/1.jpg?3934",EB230 Elegant In-Ear Headsets + In-wire Mic - Red,350.00,550.00,1
Astrum,"https://bd.daraz.io/03R7QDFnvw_brZ0vuCgXnu1R7CY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/10/028/1.jpg?3718",A11541-B- HT410 Headset BT4.1 MIC Touch - Black,"2,600.00","3,500.00",0
Samsung,"https://bd.daraz.io/Iy9FfA-PIgT-xkqlY2pHBH5jyn0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/92/5932/1.jpg?6582",Galaxy A7 (2017) Smartphone 5.7 - 3GB RAM  32GB ROM  Gold,"39,900.00","41,900.00",3
Xiaomi,"https://bd.daraz.io/YdOfeZm7qOu_80BN--9DJ8IAwu4=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/24/8034/1.jpg?3119",Soft TPU Clear Back Case for Xiaomi Redmi Note 5A Prime - Transparent,89.00,135.00,9
GKK,"https://bd.daraz.io/Y_J5Mw-T7DfZi38r7KQTDxciaA4=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/34/8615/1.jpg?8409",360 Degree 3 in 1 Full Body Protection Hard PC Cover for Xiaomi Mi A1 (5X) - Black and Red,590.00,850.00,4
REMAX,"https://bd.daraz.io/3jTLHoHqvaXzBxXeP2Ap7osdU0E=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/97/3263/1.jpg?9434",Waterproof Touch Screen Airbag Phone Case (5 inch) - Black,590.00,850.00,3
Xiaomi,"https://bd.daraz.io/gOzOZOfG6H2XG_coYSdhq3iR9rM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/50/7752/1.jpg?3370",Redmi 4X Soft Flexible Slim TPU Silicone Case,99.00,250.00,7
Xiaomi,"https://bd.daraz.io/14djIp5qtNXnv-pwSfW_KewYr9o=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/73/8034/1.jpg?3269",Soft TPU Clear Cover Case for Xiaomi A1 - Transparent,89.00,135.00,6
Smart Gadgets BD,"https://bd.daraz.io/sHkW826P_ikXAMbURpM_ylccMl8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/01/1031/1.jpg?1916",Soft TPU Case for iPhone 7 - Transparent,89.00,135.00,3
Smart Gadgets BD,"https://bd.daraz.io/29dWfFzLatTLkJ7YZv9ubTpO6jc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/32/2241/1.jpg?2007",Soft TPU Case for iPhone 5/5S - Transparent,89.00,135.00,10
Mi,"https://bd.daraz.io/xw_cXJApca6y2tYGMC2YziRoCeA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/95/9921/1.jpg?7225",Xiaomi Redmi Note 3 Tempered Glass Screen Protector,89.00,135.00,15
Smart Gadgets BD,"https://bd.daraz.io/TGO5xScq4Cl3c756pbp20bG0588=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/07/3952/1.jpg?1934",iPhone 6+/6S+ Transparent TPU Case,89.00,135.00,2
Smart Gadget BD,"https://bd.daraz.io/MxSTbt6bphBGa8S62RsY3BshSWo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/53/7752/1.jpg?3196",Transparent TPU Back Case for Redmi Note 4X ,89.00,135.00,18
Xiaomi,"https://bd.daraz.io/mofnSTiVDC2el9ZnbxEfyr3_mWI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/88/2855/1.jpg?6634",Matte Finished Silicon Back Case Cover For Xiaomi Mi A1,130.00,198.00,1
Smart Gadget,"https://bd.daraz.io/WbTj0xDFZ7oaCOsLr48v_qV1BUI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/09/7752/1.jpg?2224",Transparent Back Case Cover for Xiaomi Redmi Note 3 / Note 3 Pro,89.00,135.00,3
Xiaomi,"https://bd.daraz.io/5mVLrM7yPvBBM4cBuMC9n64CsFA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/57/6752/1.jpg?3371",Redmi Note 4X Slim Shock Soft Rugged Armor Back Case,180.00,274.00,7
mShop,"https://bd.daraz.io/g384hQ2lcg2-yWlIn0rwI3Pjgoc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/36/0173/1.jpg?9729",Combo of 360 Rotate Mobile and YunTeng 228 Mini Tripod Selfie Stick,199.00,302.00,7
GKK,"https://bd.daraz.io/x73xclNpIkYq_BTSK4BcmUNlKQg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/37/2765/1.jpg?4096",360 Full Protection Phone Cover For Redmi 5 Plus - Black and Red,599.00,750.00,9
mShop,"https://bd.daraz.io/tGyzwWCjThcLdhNHtYtHR5W4jmI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/34/2673/1.jpg?3349",Locust Monopod Portable Pocket Selfie Stick - Black,78.00,119.00,9
Samsung,"https://bd.daraz.io/ZJ2oSxOXQY3RaPxwwT2KmVdTBIc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/52/9722/1.jpg?1464",Tempered Glass Screen Protector for Samsung Galaxy S7 Edge - Blue,299.00,"1,120.00",1
spigen,"https://bd.daraz.io/1gnHtVrNaFJawZGCUIEI_Lidv_w=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/48/5063/1.jpg?2620",Spigen Rugged Armor Case for iPhone 7,499.00,758.00,3
mShop,"https://bd.daraz.io/H8qsgmTv84-IKkTIvz8dGrI14Ho=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/24/7974/1.jpg?3971",GKK 360 FULL Protection ULTRA SLIM FIT Case Cover for Xiaomi Mi A1 - Black and Red,580.00,950.00,6
HiTz,"https://bd.daraz.io/3YbY0h2tWwZ3n9D-h0wdbSLPrQM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/34/835/1.jpg?1474",Monopod Selfie Stick - Sky Blue,95.00,150.00,2
Yenteng,"https://bd.daraz.io/EjZVRHpWbo3w1Nr924XfkjJM2J8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/66/0173/1.jpg?9541",Combo of Yunteng YT1288 Monopod Selfie Stick and 228 Mini Tripod Holder,225.00,342.00,2
GKK,"https://bd.daraz.io/so_P734voqrw6AYOlCz-jbr_gUk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/77/2765/1.jpg?4155",Honor  360 Full Protection Phone Case For Huawei Gr5 2017 - Black and Red,580.00,750.00,4
USAMS,"https://bd.daraz.io/KgbYAX9tj-zR9yulTcXdMIeW8Fs=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/71/498/1.jpg?9427",IPX8 Luminous Waterproof Touch Screen Case - Black,550.00,750.00,2
spigen,"https://bd.daraz.io/oKJN5aXWdayE2x0TIdZpfNiUQCk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/38/5063/1.jpg?2618",Spigen Rugged Armor Case for iPhone 7 Plus,499.00,758.00,3
Xiaomi,"https://bd.daraz.io/3b3l6gFPXgmF267SL2pJ_uiCcps=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/60/027/1.jpg?0945",Fascination Series Case for Xiaomi Redmi Note 3,130.00,198.00,7
spigen,"https://bd.daraz.io/OzDu5_FQHOrNA6jfqgTE1rHj6JU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/09/9305/1.jpg?7259",Spigen Rugged Armor Case for iPhone 8 Plus,499.00,"1,746.50",1
spigen,"https://bd.daraz.io/LL1zz23yQpQChAwpWkwdXEdAABo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/98/9305/1.jpg?7262",Spigen Rugged Armor Case for iPhone 8,499.00,"1,746.50",2
mShop,"https://bd.daraz.io/0kZH49gkg2_fqKHDdJBJZzmlJEU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/77/5974/1.jpg?2460",GKK 360 FULL Protection ULTRA SLIM FIT Case Cover for  REDMI 4X - Black and Red,580.00,950.00,1
Samsung,"https://bd.daraz.io/m0gA6jQZz_G4QEWKBI_SQNVj1Kw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/57/4633/1.jpg?9310",Tempered Glass For Samsung Note 8 - Black,950.00,"1,450.00",3
Samsung,"https://bd.daraz.io/AvRomeFxljVe50NceSl1luEIHeE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/92/817/1.jpg?1591",Samsung Galaxy S6 Edge Curved Tempered Glass,320.00,486.00,4
Samsung,"https://bd.daraz.io/T2TGTiTrwQxBTVJgJ87DJ2HTGC4=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/56/617/1.jpg?1482",Soft Slim Tpu Silicone Case for Samsung S7 Edge,150.00,228.00,2
Hi-Tech,"https://bd.daraz.io/hiUZ9yIbPxLYXIz_IaM409uEkGM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/48/616/1.jpg?2242",Monopod Selfie Stick - Black,120.00,182.00,3
Smart Gadgets BD,"https://bd.daraz.io/-IQze_c6kHYzSKYzzoLaZStf5DE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/87/0205/1.jpg?7210",Soft Transparent TPU Back Case For Galaxy S7 EDGE,120.00,182.00,2
spigen,"https://bd.daraz.io/XU4p-El1hs3Ya1AZYN0a9BHT_qk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/85/1273/1.jpg?2627",Spigen Rugged Armor Case for iPhone 6+/6S+,499.00,758.00,4
Xiaomi,"https://bd.daraz.io/72U_GcpeviLK8oBh_EtnCCYYpao=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/97/6752/1.jpg?3322",Redmi 4A Rugged Armor Premium TPU Shockproof Case Cover,150.00,228.00,1
Smart Gadgets BD,"https://bd.daraz.io/TCht2ffZb26rg60omLsr4kW9As0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/23/2241/1.jpg?1983",Tempered Glass Screen Protector for Samsung Galaxy S7 Edge - Gold,320.00,486.00,2
Smart Gadgets BD,"https://bd.daraz.io/J-MU932zyjG6SPv77_xLG_Er2gk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/71/0917/1.jpg?9609",Hybrid SIM Slot Adapter to Run 2 SIM And Micro SD Card - Yellow,145.00,650.00,1
OnePlus,"https://bd.daraz.io/Eb7B4OkCPprFgMvN3OEaiIgLNp0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/69/9817/1.jpg?9289",Sandstone Official Case for Oneplus 5T - Black,"1,199.00","2,550.00",1
Xiaomi,"https://bd.daraz.io/OnE5Fnhd1irF6_ppnS4YUw3NuvU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/80/4427/1.jpg?8908",Official Quick Charge 3.0 Fast Charger MDY-08-ES,750.00,"1,150.00",1
Hoco,"https://bd.daraz.io/3VTff8UaEjXJE9ID5No_stPAKJ0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/12/4427/1.jpg?9103",X4 Type-C USB 3.0 Charger Data Cable,299.00,450.00,0
Ldnio,"https://bd.daraz.io/RX_h_rtg7QoLJCaRtKmGPgeHpXc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/90/4427/1.jpg?8946",Fast Charging 2M Micro USB Cable,250.00,550.00,0
Xiaomi,"https://bd.daraz.io/CgvFapSFqfbZhWVvjbuhc0WFfmc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/21/6917/1.jpg?0859",Transparent Soft TPU Case for Redmi Note 5 Pro/AI,99.00,350.00,0
Ipaky,"https://bd.daraz.io/QWUO3BTKQYw6kOy0LFULTbqiZXI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/79/5917/1.jpg?2600",Bumper Protective Transparent Case Huawei Nova 3e,350.00,750.00,3
UiiSii,"https://bd.daraz.io/n5YEaLasJh59pIbA_ktE__6FTt0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/24/9817/1.jpg?8400",C200 In-ear HiFi Music Earphones with Mic - Black,330.00,750.00,0
Huawei,"https://bd.daraz.io/NjikqGzEq7qKrmgG6DehaD9wAVw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/71/1717/1.jpg?2008",Auto Focus Shockproof Case For Nova 2i - Black,150.00,"1,250.00",1
Smart Gadgets BD,"https://bd.daraz.io/zaLM1lvkB8Jg5wTl5VufrXAcHAs=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/57/9817/1.jpg?8919",Fashion POP Phone Holder Stand with Brazil Flag - Multicolor,350.00,850.00,0
Smart Gadgets BD,"https://bd.daraz.io/rgfkMElGwJ3SRNycgC5uZ-mbojM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/41/1717/1.jpg?1945",Crystal TPU Silicone Case Cover for OnePlus 5T - Transparent,99.00,250.00,0
Xiaomi,"https://bd.daraz.io/PGkcOwu0emRkCA7_S3qLMERNnEg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/71/1247/1.jpg?9046",Mi2 Mobile Phone Headphone - White,100.00,350.00,0
Infinix,"https://bd.daraz.io/yGZbnAEXW18mjse_fl7aIXg2acs=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/63/9007/1.jpg?3881","Hot 6 Pro X608 - Smartphone - 6"" - 3GB RAM - 32GB ROM - 13MP +2MP Camera  Blue","12,490.00","13,990.00",2
Brothers Tech,"https://bd.daraz.io/4JKMgduIeoRRiB9TIlw9F6Kyfq8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/89/5547/1.jpg?7613",HBQ - i7R Single Stereo Bluetooth Headphone - Black,295.00,700.00,0
Welcome BD,"https://bd.daraz.io/CaM7gogavVzj8puFAWDd1X2TXSs=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/66/2447/1.jpg?0717",3D Glasses VR BOX 2 with Remote Controller - Black and White,485.00,999.00,0
REMAX,"https://bd.daraz.io/FZt3jGrJiKiDSd4KrHwxclsdK6U=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/41/5076/1.jpg?9618",RL-L200 3.5 Aux Audio Cable - White,202.00,330.00,0
Xiaomi,https://www.daraz.com.bd/images/local/placeholder/placeholder_m_daraz.jpg,Mi V2 - Power Bank - 10000mAh - Silver,"1,110.00","1,645.00",0
Xiaomi,https://www.daraz.com.bd/images/local/placeholder/placeholder_m_daraz.jpg,Mi Mini Portable Bluetooth Speaker - Silver,910.00,"1,349.00",0
Dailymart,"https://bd.daraz.io/MiyLHxnaemqeOcLPqonZ-N8iJE0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/72/6137/1.jpg?6128",Portable Led Selfie Flash Light - White,112.00,750.00,0
Samsung,https://www.daraz.com.bd/images/local/placeholder/placeholder_m_daraz.jpg,"Galaxy J7 Nxt Smartphone - 5.5"" - 2GB RAM - 16GB ROM - 13MP Camera - Black","15,990.00","16,990.00",0
Samsung,https://www.daraz.com.bd/images/local/placeholder/placeholder_m_daraz.jpg,"Galaxy J7 Nxt Smartphone - 5.5"" - 3GB RAM - 32GB ROM - 13MP Camera - Black","19,900.00","20,900.00",0
Gadgets & Gizmos,"https://bd.daraz.io/bfd3BjEXFW5G0fjoOcu0i97bkYU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/43/6817/1.jpg?8218",S530 - Mini Bluetooth Wireless Earphone - Black,190.00,400.00,2
Shuddho,"https://bd.daraz.io/QS9z7_Q9PZyhI11Dv7xa3s_qYMQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/07/8127/1.jpg?2602",OTG Micro USB 2.0 Adapter - Silver,30.00,250.00,0
Shuddho,"https://bd.daraz.io/vc7tA-Wy-DcEjatMC7BbW8-eEqg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/95/4427/1.jpg?0504",Portable Micro USB Fan For Mobile Use - Black,48.00,100.00,1
Shuddho,"https://bd.daraz.io/D5KuTZngMhAlfTcHdblrcQTedYw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/64/5337/1.jpg?6211",In Ear Headphone With Mic for Samsung - White,99.00,200.00,1
REMAX,"https://bd.daraz.io/0eA4BkCaPJKHJeLzGWJ2927Fjec=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/08/8127/1.jpg?3232",Micro USB OTG Cable - Black,16.00,50.00,1
Shuddho,"https://bd.daraz.io/_ODapqk6X_Rat1x6mbrR1coe7zc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/06/4427/1.jpg?0625",USB LED Light - Black,28.00,50.00,0
Dailymart,"https://bd.daraz.io/YNK6Vq8nvHEK0DgaexjyYhQ3vYI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/82/6137/1.jpg?6128",Portable Led Selfie Flash Light  Pink,93.00,750.00,0
JBL,"https://bd.daraz.io/XYPIQEL6YPsbbeZcPkxRJiCvAyo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/93/6176/1.jpg?1176",Portable Bluetooth Speaker - Red,"2,500.00","3,000.00",0
Anisa Telecom,"https://bd.daraz.io/Vt0UrWe0AsNyyB3fbmo9Cco6qyQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/64/7476/1.jpg?9836",HBQ-i7R Single Stereo Bluetooth Headphone - Black,495.00,772.00,0
Gadgets & Gizmos,"https://bd.daraz.io/XVCxhilAO_BqCU5_lP6WGJMLZhs=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/48/8647/1.jpg?7605",Mini USB Portable Fan with Powerbank - Black,250.00,350.00,0
Smart Watch Zone,"https://bd.daraz.io/p7iMTIb1IgXyOmeNOP36MxXPQvw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/06/4847/1.jpg?2916",S530 Mini Bluetooth Earphones - Black,195.00,400.00,0
Gadgets & Gizmos,"https://bd.daraz.io/RVstujxQIQC-YQkBzPxmJdlgAFY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/29/8647/1.jpg?8708",HBQ i7 TWS Earbuds Mini Bluetooth Headset - White,690.00,"1,200.00",0
Brothers Tech,"https://bd.daraz.io/v6sibRSQogfX-HEfzVWQCAfw0KY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/19/9547/1.jpg?2733",5D Tempered Glass Screen Protector for Redmi Note 5 Pro - Black and Transparent,180.00,350.00,0
Gadgets & Gizmos,"https://bd.daraz.io/mdRMXHXUNyhJT0AvvSF4deWBryI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/97/8647/1.jpg?6542",S6 Wireless Bluetooth Sports Stereo Headset - Black,350.00,950.00,0
Brother Tech,"https://bd.daraz.io/nzFM8-NoACZD9L-pMagIO1_4X4k=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/55/8017/1.jpg?7771",Stereo Super Bass Wireless Bluetooth Earphone - Black,398.00,600.00,3
Gadgets & Gizmos,"https://bd.daraz.io/ECp36huB5jsjZ9W0vj2y87BFb1A=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/49/9747/1.jpg?7177",Waterproof Mobile Bag ,100.00,200.00,0
Smart Gadgets BD,"https://bd.daraz.io/c_XCiexyxNVlw-YxarUNM_6injk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/87/9817/1.jpg?8964",Fashion POP Phone Holder Stand with Argentina Flag - White and Blue,350.00,850.00,1
Box Gadgets,"https://bd.daraz.io/_PGUPbARW9zvzg5tH4M6cyCQJks=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/80/4252/1.jpg?6155",Android OTG Cable - White,19.00,50.00,22
REMAX,"https://bd.daraz.io/jSyRBDGWV8wqsiu6O5FN9aK8-iw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/68/2447/1.jpg?0918",Android Data Cable - White,70.00,150.00,0
Smart Watch Zone,"https://bd.daraz.io/qxlalcJ0l09h2B9Ma0gTt804YDU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/93/6947/1.jpg?8732",Stereo Super Bass Bluetooth Earphone - Black,399.00,700.00,1
Welcome BD,"https://bd.daraz.io/lagwXFBiXwfl1C5XjmCiZANeCvk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/35/2447/1.jpg?0612",Combo of 3D Glasses VR BOX 2.0 with Remote Controller and Mobile Clip Lens,545.00,999.00,0
Brothers Tech,"https://bd.daraz.io/3kF61iXDSHqLGXkyumbGQ0SwsfE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/92/9827/1.jpg?5527",Glass Screen Protector for Oppo F1s - Transparent,60.00,100.00,0
Brothers Tech,"https://bd.daraz.io/e9sTh_8d1nzRGGAPPN_mZmeQk0I=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/64/4727/1.jpg?6324",Durable Tempered Glass Protector for Redmi Note 4X- Transparent,60.00,100.00,0
Anas Group,"https://bd.daraz.io/Br-LCElXXPozGFmbT8RlHwoxvEM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/64/1047/1.jpg?2027",Waterproof Mobile Pouch Bag,169.00,300.00,0
REMAX,"https://bd.daraz.io/qe765TwqFXXPcqmdlx_YfPYQm8o=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/41/0647/1.jpg?4538",RPL-2 E5 Series Power Bank - 5000 mAh - Yellow,530.00,980.00,0
REMAX,"https://bd.daraz.io/iye9f2f9Yi0sEYyBoxZJBRS1wUU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/16/6447/1.jpg?1044",Micro USB Fast Charger Cable - White,85.00,120.00,0
Box Gadgets,"https://bd.daraz.io/sU7ggLeSNSi4MFedUCDLElSYIa4=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/75/7992/1.jpg?6606",Micro USB Fast Charger Cable - White,25.00,38.00,13
UiiSii,"https://bd.daraz.io/mk9B5w-vhpX4ALQZZEXW18oam6I=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/27/4447/1.jpg?0669",HM7 In Ear Headphones HD Stereo Bass with Mic - Gray,549.00,"1,600.00",0
Samsung,"https://bd.daraz.io/0qxoTVLJULcFMOQA5ba3cRKvAnM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/97/2447/1.jpg?0824",High Quality 32GB SD Memory Card - Black,840.00,"1,200.00",0
Xiaomi,"https://bd.daraz.io/dymqHLaT-vah2muhDbrf7TlyFpA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/68/9327/1.jpg?5315",Tempered Glass Screen Protector for Mi 5 Plus - Transparent ,80.00,360.00,0
Top Collection,"https://bd.daraz.io/H8r3Pv764PpCJJ0P8wQPms5DESI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/57/6057/1.jpg?3660",Portable LED Selfie Flash Light - Black,80.00,320.00,0
Jahir Computers,"https://bd.daraz.io/rCX_HWnE4lUfk7FK5yq7ZrW7d6Q=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/10/6847/1.jpg?4876","Mini Dual Analog Game Joysticks For Smartphones, Tablets, ios and android - Silver",604.00,654.00,0
Awei,"https://bd.daraz.io/PYqwEtWSA8dqablaASWllVJwOEo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/66/4447/1.jpg?0664",Y210 Bluetooth Speaker - Black,"1,949.00","2,550.00",0
Ipaky,"https://bd.daraz.io/dP2Sd1_jov8M33uGgJkL8wGQMTw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/64/8147/1.jpg?1482",Bumper Protective Transparent Back Case for Redmi 5 Plus - Black,330.00,750.00,0
